year,movies_name,total_gross,opening_week,opening_date,opening_date_url
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Panic Room,"$96,397,334 ","$30,056,751 ",29-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-03-29&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Maid in Manhattan,"$94,011,225 ","$18,711,407 ",13-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-12-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Two Weeks Notice,"$93,354,851 ","$14,328,494 ",20-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-12-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Space Station 3-D (IMAX),"$93,344,168 ","$489,488 ",19-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-04-19&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Red Dragon,"$93,149,898 ","$36,540,945 ",4-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-10-04&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,The Scorpion King,"$91,047,077 ","$36,075,875 ",19-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-04-19&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Spy Kids 2: The Island of Lost Dreams,"$85,846,429 ","$16,711,716 ",7-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-08-07&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Blade II,"$82,348,319 ","$32,528,016 ",22-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-03-22&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Snow Dogs,"$81,172,560 ","$17,814,259 ",18-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-01-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,We Were Soldiers,"$78,122,718 ","$20,212,543 ",1-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-03-01&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Gangs of New York,"$77,812,000 ","$9,496,870 ",20-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-12-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Barbershop,"$75,782,105 ","$20,627,433 ",13-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-09-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,The Rookie,"$75,600,072 ","$16,021,684 ",29-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-03-29&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Spirit: Stallion of the Cimarron,"$73,280,117 ","$17,770,036 ",24-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-05-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,John Q.,"$71,756,802 ","$20,275,194 ",15-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-02-15&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Divine Secrets of the Ya-Ya Sisterhood,"$69,599,016 ","$16,167,412 ",7-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-06-07&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Insomnia,"$67,355,513 ","$20,930,169 ",24-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-05-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Changing Lanes,"$66,818,548 ","$17,128,062 ",12-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-04-12&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,About Schmidt,"$65,016,287 ","$282,367 ",13-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-12-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Stuart Little 2,"$64,956,806 ","$15,115,152 ",19-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-07-19&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Jackass: The Movie,"$64,255,312 ","$22,763,437 ",25-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-10-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,The Time Machine,"$56,832,494 ","$22,610,437 ",8-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-03-08&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Drumline,"$56,399,184 ","$12,604,705 ",13-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-12-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,The Count of Monte Cristo,"$54,234,062 ","$11,376,150 ",25-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-01-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Unfaithful,"$52,775,765 ","$14,065,277 ",8-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-05-08&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Like Mike,"$51,432,760 ","$12,179,420 ",3-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-07-03&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,The Tuxedo,"$50,547,998 ","$15,051,028 ",27-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-09-27&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Return to Never Land,"$48,430,258 ","$11,889,631 ",15-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-02-15&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Big Fat Liar,"$48,360,547 ","$11,554,015 ",8-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-02-08&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Star Trek: Nemesis,"$43,254,409 ","$18,513,305 ",13-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-12-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Reign of Fire,"$43,061,982 ","$15,632,281 ",12-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-07-12&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,The Hours,"$41,675,994 ","$338,622 ",27-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-12-27&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,High Crimes,"$41,543,917 ","$14,005,550 ",5-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-04-05&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,About a Boy,"$41,385,278 ","$8,557,630 ",17-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-05-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,A Walk to Remember,"$41,281,092 ","$12,177,488 ",25-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-01-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Orange County,"$41,076,018 ","$15,053,226 ",11-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-01-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Windtalkers,"$40,914,068 ","$14,520,412 ",14-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-06-14&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Blue Crush,"$40,390,647 ","$14,169,455 ",16-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-08-16&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,The Master of Disguise,"$40,388,794 ","$12,554,650 ",2-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-08-02&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Resident Evil,"$40,119,709 ","$17,707,106 ",15-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-03-15&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,The Wild Thornberrys,"$40,108,697 ","$6,013,847 ",20-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-12-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Collateral Damage,"$40,077,257 ","$15,058,432 ",8-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-02-08&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Enough,"$40,007,742 ","$14,009,653 ",24-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-05-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Undercover Brother,"$39,089,928 ","$12,037,685 ",31-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-05-31&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Treasure Planet,"$38,176,783 ","$12,083,248 ",27-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-11-27&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Showtime,"$38,082,712 ","$15,011,430 ",15-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-03-15&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,40 Days and 40 Nights,"$37,950,822 ","$12,229,529 ",1-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-03-01&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Crossroads,"$37,191,304 ","$14,527,187 ",15-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-02-15&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Clockstoppers,"$36,989,956 ","$10,108,333 ",29-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-03-29&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,The Mothman Prophecies,"$35,746,370 ","$11,208,851 ",25-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-01-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,E.T. (20th Anniversary),"$35,306,015 ","$14,223,110 ",22-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-03-22&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,K-19: The Widowmaker,"$35,168,966 ","$12,778,459 ",19-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-07-19&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,The Hot Chick,"$35,081,594 ","$7,401,146 ",13-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-12-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,I Spy,"$33,561,137 ","$12,752,803 ",1-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-11-01&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Friday After Next,"$33,253,609 ","$13,010,767 ",22-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-11-22&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,The Pianist,"$32,572,577 ","$111,261 ",25-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-12-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Analyze That,"$32,130,627 ","$11,034,422 ",6-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-12-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Murder by Numbers,"$31,945,749 ","$9,307,394 ",19-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-04-19&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,One Hour Photo,"$31,597,131 ","$321,515 ",21-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-08-21&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Halloween: Resurrection,"$30,354,442 ","$12,292,121 ",12-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-07-12&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Queen of the Damned,"$30,336,800 ","$14,757,535 ",22-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-02-22&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Dragonfly,"$30,323,400 ","$10,216,025 ",22-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-02-22&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,The Banger Sisters,"$30,307,416 ","$10,037,846 ",20-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-09-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Bad Company,"$30,160,161 ","$11,007,367 ",7-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-06-07&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Ghost Ship,"$30,113,491 ","$11,503,423 ",25-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-10-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,The New Guy,"$29,760,152 ","$9,007,833 ",10-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-05-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,SwimFan,"$28,564,995 ","$11,326,601 ",6-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-09-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,The Crocodile Hunter: Collision Course,"$28,442,574 ","$9,537,123 ",12-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-07-12&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Brown Sugar,"$27,363,891 ","$10,738,882 ",11-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-10-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Blood Work,"$26,235,081 ","$7,312,413 ",9-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-08-09&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,All About the Benjamins,"$25,916,319 ","$10,007,291 ",8-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-03-08&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Frida,"$25,885,000 ","$205,996 ",25-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-10-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Jonah: A VeggieTales Movie,"$25,581,229 ","$6,201,345 ",4-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-10-04&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,Beauty and the Beast (IMAX),"$25,487,190 ","$2,589,334 ",1-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-01-01&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,The Transporter,"$25,296,447 ","$9,107,816 ",11-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-10-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2002&p=.htm,The Sweetest Thing,"$24,718,164 ","$9,430,667 ",12-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2002-04-12&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,The Lord of the Rings: The Return of the King,"$377,027,325 ","$72,629,713 ",17-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-12-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Finding Nemo,"$339,714,978 ","$70,251,710 ",30-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-05-30&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Pirates of the Caribbean: The Curse of the Black Pearl,"$305,413,918 ","$46,630,690 ",9-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-07-09&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,The Matrix Reloaded,"$281,576,461 ","$91,774,413 ",15-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-05-15&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Bruce Almighty,"$242,829,261 ","$67,953,330 ",23-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-05-23&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,X2: X-Men United,"$214,949,694 ","$85,558,731 ",2-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-05-02&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Elf,"$173,398,518 ","$31,113,501 ",7-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-11-07&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Terminator 3: Rise of the Machines,"$150,371,112 ","$44,041,440 ",2-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-07-02&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,The Matrix Revolutions,"$139,313,948 ","$48,475,154 ",5-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-11-05&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Cheaper by the Dozen,"$138,614,544 ","$27,557,647 ",25-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-12-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Bad Boys II,"$138,608,444 ","$46,522,560 ",18-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-07-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Anger Management,"$135,645,823 ","$42,220,847 ",11-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-04-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Bringing Down the House,"$132,716,677 ","$31,101,026 ",7-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-03-07&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Hulk,"$132,177,234 ","$62,128,420 ",20-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-06-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,2 Fast 2 Furious,"$127,154,901 ","$50,472,480 ",6-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-06-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Something's Gotta Give,"$124,728,738 ","$16,064,723 ",12-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-12-12&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Seabiscuit,"$120,277,854 ","$20,854,735 ",25-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-07-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,S.W.A.T.,"$116,934,650 ","$37,062,535 ",8-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-08-08&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Spy Kids 3D: Game Over,"$111,761,982 ","$33,417,739 ",25-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-07-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,The Last Samurai,"$111,127,263 ","$24,271,354 ",5-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-12-05&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Freaky Friday,"$110,230,332 ","$22,203,007 ",6-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-08-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Scary Movie 3,"$110,003,217 ","$48,113,770 ",24-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-10-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,The Italian Job,"$106,128,601 ","$19,457,944 ",30-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-05-30&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,How to Lose a Guy in 10 Days,"$105,813,373 ","$23,774,850 ",7-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-02-07&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,American Wedding,"$104,565,114 ","$33,369,440 ",1-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-08-01&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Daddy Day Care,"$104,297,061 ","$27,623,580 ",9-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-05-09&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Daredevil,"$102,543,518 ","$40,310,419 ",14-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-02-14&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,The Cat in the Hat,"$101,149,285 ","$38,329,160 ",21-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-11-21&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Charlie's Angels: Full Throttle,"$100,830,111 ","$37,634,221 ",27-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-06-27&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Cold Mountain,"$95,636,509 ","$14,574,213 ",25-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-12-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Master and Commander: The Far Side of the World,"$93,927,920 ","$25,105,990 ",14-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-11-14&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,"Legally Blonde 2: Red, White and Blonde","$90,186,328 ","$22,220,670 ",2-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-07-02&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Mystic River,"$90,135,191 ","$640,815 ",8-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-10-08&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Brother Bear,"$85,336,277 ","$291,940 ",24-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-10-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Freddy Vs. Jason,"$82,622,655 ","$36,428,066 ",15-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-08-15&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,School of Rock,"$81,261,177 ","$19,622,714 ",3-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-10-03&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,The Texas Chainsaw Massacre,"$80,571,655 ","$28,094,014 ",17-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-10-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,The Haunted Mansion,"$75,847,266 ","$24,278,410 ",26-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-11-26&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Old School,"$75,585,093 ","$17,453,216 ",21-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-02-21&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Kill Bill Vol. 1,"$70,099,045 ","$22,089,322 ",10-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-10-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Holes,"$67,406,573 ","$16,300,155 ",18-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-04-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Kangaroo Jack,"$66,934,963 ","$16,580,209 ",17-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-01-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Big Fish,"$66,809,693 ","$207,377 ",10-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-12-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,The League of Extraordinary Gentlemen,"$66,465,204 ","$23,075,892 ",11-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-07-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2003&p=.htm,Lara Croft Tomb Raider: The Cradle of Life,"$65,660,196 ","$21,783,641 ",25-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2003-07-25&p=.htm
